name,category,lat,lng,address,municipality,barangay,hotline,bed_capacity,trauma_er,facility_level,capacityInfo
PTT Macabebe,gas_station,14.906099,120.716003,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Fuel Station,Gasoline & Diesel Fuel · Operational Fuel Point
Ina's Function Rooms,supermarket,14.914828,120.718768,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
BDO,supermarket,14.953154,120.758403,"MacArthur Highway, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bank
Travel_agency Store,supermarket,15.32959,120.432203,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · travel_agency
Sandigan Realty,government,14.845832,120.860086,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Colegio de Imaculada Concepcion,school,14.886738,120.899938,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Evacuation Shelter / Education Facility,High-Ground Evacuation Shelter · Relief Goods Depot
Jenra Mall Supermarket,supermarket,15.136103,120.587941,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · supermarket
BPI,supermarket,15.135622,120.587538,"Catalina Street, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bank
Robinson Supermarket,supermarket,15.134979,120.588504,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · supermarket
Robinsons Department Store,supermarket,15.135051,120.588276,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · department_store
Department of Trade and Industry,government,15.134237,120.587375,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Lester's Auto Shop,supermarket,15.227297,120.662053,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · car_repair
Starbucks,supermarket,15.043031,120.675754,"MacArthur Highway, San Fernando, Pampanga",San Fernando,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · cafe
Jollibee,supermarket,15.094344,120.76635,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
BDO,supermarket,15.163635,120.591034,"MacArthur Highway, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bank
Pampanga Shooter's Firing Range,government,15.072688,120.659924,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
David Fuel Station,gas_station,14.994309,120.585112,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Fuel Station,Gasoline & Diesel Fuel · Operational Fuel Point
Samgyupsalamat,supermarket,15.07916,120.940975,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
Kopi Kenyo,supermarket,15.082245,120.939946,"Cagayan Valley Road, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · cafe
National Shrine of Virgen La Divina Pastora,government,15.313735,120.948913,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Southstar Drug,pharmacy,15.311185,120.947979,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Pharmacy & Medical Supplies,"First-Aid, Essential Medications & Antibiotics"
MCO Oval Garden,government,15.305302,120.919858,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Fun and Sun Resort Hotel Inn,government,14.841345,120.905117,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
North Bel Air Clubhouse,government,14.838208,120.881979,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Immaculate Conception Seminary,school,14.837398,120.884468,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Evacuation Shelter / Education Facility,High-Ground Evacuation Shelter · Relief Goods Depot
Malolos Fire Station,fire_station,14.864387,120.820687,"Pampanga, Pampanga",Pampanga,Central,160 / 911,0,False,Fire & Rescue Station,Fire Pumper Engines & Emergency Water Rescue
San Roque Chapel,government,14.814415,120.724324,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Hapag Kainan,supermarket,14.831567,120.908908,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
Arayat South Peak Campsite,government,15.196634,120.74402,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Haring Bato,government,15.2001,120.742835,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Wes Apt,government,15.165769,120.580882,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Boom Chicken 붐 치킨 - Korea Town Angeles,supermarket,15.158368,120.558042,"Friendship Highway, Pampanga, Pampanga",Pampanga,Central,0927 463 9999,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
Halla,government,15.160821,120.555633,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
C.C. PETRON SERVICE STATION,gas_station,15.247291,120.857573,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Petron Station,Gasoline & Diesel Fuel · Petron
Rey's Vietnamese Garden Restaurant and Transient House,supermarket,15.260899,120.865756,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
Caltex,gas_station,15.307965,120.900886,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Caltex Station,Gasoline & Diesel Fuel · Caltex
Hotel California,government,15.16214,120.580437,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Saint Catherine of Alexandria Annex & Medical Arts Building,hospital,15.130193,120.576099,"Rizal Street Extension, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,20,False,Primary Health Clinic / RHU,20 Beds · Hotline: (045) 961-0000 / 911
Splash & Sizzle Binalot,supermarket,15.085596,120.634705,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
The White Rock,government,15.203738,120.736246,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Mang Inasal,supermarket,15.078818,120.941111,"Cagayan Valley Road, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
Jzen Handicraft,supermarket,15.030266,120.71534,"North Luzon Expressway, San Fernando, Pampanga",San Fernando,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · kiosk
jbz infinite,supermarket,15.094772,120.670058,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · kiosk
JBZ Infinite,supermarket,14.850777,120.875168,"North Luzon Expressway, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · kiosk
Maricel's Kitchen,supermarket,14.811565,120.908135,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
Gaddi Arcade,supermarket,15.094909,120.766228,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · supermarket
Team Earl's Carwash,supermarket,15.134285,120.774362,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · car_repair
Kabigting's Halo-halo,supermarket,15.150402,120.773228,"J. M. Espino Street, Arayat, Pampanga",Arayat,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
Swimming pool,government,15.171776,120.76262,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Jurado's Special Halo-halo,supermarket,15.150702,120.772154,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
St. Niño Parish Church,government,15.146969,120.565681,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Fuel & Gas Station,gas_station,15.138928,120.694216,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Fuel Station,Gasoline & Diesel Fuel · Operational Fuel Point
Grill Restaurant,supermarket,15.098971,120.670843,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
Uncle John's,supermarket,15.056883,120.659342,"A. Luna Street, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · convenience
M Lhuillier,supermarket,15.054692,120.661262,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · pawnbroker
Lelut Baculud,supermarket,15.056581,120.659572,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
Sogo Hotel,government,15.050869,120.701402,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Church Landmark Building,government,14.810258,120.938937,"Bocaue, Pampanga",Bocaue,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Deedan's San Nicolas Cookies,supermarket,15.066811,120.719625,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bakery
Emmanuel College,school,14.882407,120.86582,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Evacuation Shelter / Education Facility,High-Ground Evacuation Shelter · Relief Goods Depot
San Nicolas Parish Church,government,14.902203,120.889275,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Parking Entrance SM,government,15.028311,120.692345,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Fuel & Gas Station,gas_station,14.995192,120.779664,"San Simon-Baliuag Road, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Fuel Station,Gasoline & Diesel Fuel · Operational Fuel Point
Mount Arayat North Peak Campsite,government,15.205059,120.742803,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Information Center,government,15.211678,120.71792,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,"Municipal, Civic & Landmark Building",Public Infrastructure & Community Landmark
Bakery Store,supermarket,15.033307,120.696832,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bakery
Unisite Canteen,supermarket,15.035857,120.69829,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · restaurant
Bakery Store,supermarket,15.037219,120.698371,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bakery
iGenerics,pharmacy,15.038867,120.697164,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Pharmacy & Medical Supplies,"First-Aid, Essential Medications & Antibiotics"
Convenience Store,supermarket,15.038861,120.697089,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · convenience
Beverages Store,supermarket,15.038999,120.697166,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · beverages
Beverages Store,supermarket,15.03827,120.697321,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · beverages
Beverages Store,supermarket,15.036952,120.698482,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · beverages
Beverages Store,supermarket,15.036286,120.698199,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · beverages
Convenience Store,supermarket,15.033389,120.69609,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · convenience
Edkris Bicycle Shop,supermarket,15.033049,120.695583,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · bicycle
7-Eleven,supermarket,15.032705,120.695645,"MacArthur Highway, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · convenience
Phoenix Super LPG,supermarket,15.032606,120.695227,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · gas
7-Eleven,supermarket,15.028427,120.693959,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · convenience
Hardware Store,supermarket,15.040377,120.701343,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · hardware
Paujamiea,supermarket,15.039606,120.700424,"A. Consunji Extension, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · fast_food
Corazon's Egg Trading,supermarket,15.039631,120.700589,"A. Consunji Extension, Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · farm
Allianaj,supermarket,15.039657,120.700682,"Pampanga, Pampanga",Pampanga,Central,(045) 961-0000 / 911,0,False,Commercial & Retail Supplies Hub,Commercial & Retail Establishment · motorcycle_parts
